file_name,n_regions,width_mean_min,width_mean_median,area_px_total,area_frac_total
RipDetSeg-015atveppprv.png,1,34.22207357859532,34.22207357859532,51162,0.055514322916666664
RipDetSeg-015ivyez3mei.png,0,,,0,0.0
RipDetSeg-01bbaacoiiaf.png,1,60.002754752060945,60.002754752060945,51561,0.07119708478723448
RipDetSeg-01c3qxbwumuu.png,0,,,0,0.0
RipDetSeg-01f1e5d8t0w9.png,5,3.454545454545455,4.468085106382978,23206,0.02518012152777778
RipDetSeg-01gxrggg6t1g.png,1,78.57461694131253,78.57461694131253,339737,0.16383921682098765
RipDetSeg-01hkagi8b4lq.png,1,184.17105943152455,184.17105943152455,356371,0.17186101466049383
RipDetSeg-01jwk0h8qss6.png,1,39.49090909090909,39.49090909090909,265527,0.12805121527777777
RipDetSeg-01mbgs93tsm3.png,0,,,0,0.0
RipDetSeg-01nq12wwbhst.png,2,36.96160714285714,70.08988782051281,300307,0.14482397762345678
RipDetSeg-01qs9rz5af4l.png,1,5.821800947867299,5.821800947867299,18426,0.00888599537037037
RipDetSeg-01tzog1kk1o2.png,2,48.07309236947791,51.101951021752626,248398,0.11979070216049384
RipDetSeg-0207gxxg791d.png,1,193.76425479282622,193.76425479282622,391646,0.18887249228395062
RipDetSeg-02275ta4qtdd.png,1,18.98572479764533,18.98572479764533,64504,0.031107253086419755
RipDetSeg-024k0cjag0ao.png,0,,,0,0.0
RipDetSeg-025l19jpws26.png,1,8.176419898159029,8.176419898159029,26093,0.012583429783950618
RipDetSeg-025xi9ax1wnf.png,0,,,0,0.0
RipDetSeg-02brqx8clknj.png,1,55.14362370521311,55.14362370521311,405926,0.1957590663580247
RipDetSeg-02d8xsy31mus.png,1,72.503908045977,72.503908045977,315392,0.15209876543209877
RipDetSeg-02ddy2ja1p2n.png,0,,,0,0.0
RipDetSeg-02ehyyu1egwn.png,1,85.96918484702164,85.96918484702164,61202,0.08756953824317208
RipDetSeg-02gdk49sdctx.png,2,29.236276276276275,30.141552209649095,195436,0.09424961419753086
RipDetSeg-02ggv6693hl4.png,1,65.35878194671017,65.35878194671017,300487,0.14491078317901235
RipDetSeg-02l7oewatoj9.png,2,37.73397435897436,38.576385278748,257716,0.12428433641975309
RipDetSeg-02n13p6jiwl7.png,1,123.86611570247935,123.86611570247935,224817,0.10841869212962962
RipDetSeg-02o3ne4btl3d.png,1,8.066283524904215,8.066283524904215,21053,0.010152874228395063
RipDetSeg-02qeclbp0ypc.png,1,19.06292555181444,19.06292555181444,63694,0.030716628086419753
RipDetSeg-02vj59wvce42.png,1,84.08132042146293,84.08132042146293,107854,0.15212902206600054
RipDetSeg-02vuakk67j41.png,1,20.21457725947522,20.21457725947522,78003,0.0376171875
RipDetSeg-02w57uvx6jev.png,1,120.59547689282202,120.59547689282202,306614,0.14786554783950617
RipDetSeg-02xsm7khbrgb.png,0,,,0,0.0
RipDetSeg-02z7dbjhq546.png,2,3.587642276422764,7.658635953026198,28094,0.013548418209876543
RipDetSeg-02z87oj3z2nk.png,0,,,0,0.0
RipDetSeg-032a0g6cii8g.png,1,120.59547689282202,120.59547689282202,306614,0.14786554783950617
RipDetSeg-032llutfmb9s.png,0,,,0,0.0
RipDetSeg-032w8xq0pudy.png,0,,,0,0.0
RipDetSeg-03am7v2rtl1f.png,1,28.829437229437232,28.829437229437232,33298,0.03613064236111111
RipDetSeg-03b9je6384le.png,1,6.141100323624595,6.141100323624595,7116,0.003431712962962963
RipDetSeg-03c2tvrq5242.png,1,76.92209672748334,76.92209672748334,332015,0.16011525848765432
RipDetSeg-03cx6x659tar.png,1,46.81583113456465,46.81583113456465,44358,0.04813151041666667
RipDetSeg-03dh3k9vywoq.png,1,105.9325164938737,105.9325164938737,421479,0.20325954861111112
RipDetSeg-03gicawip28g.png,2,55.5441117764471,63.183571039738695,314425,0.15163242669753085
RipDetSeg-03h3gakfyxyu.png,0,,,0,0.0
RipDetSeg-03h5kxc62h17.png,0,,,0,0.0
RipDetSeg-03hstc2q5sua.png,0,,,0,0.0
RipDetSeg-03jas9ravw0y.png,1,103.24363636363637,103.24363636363637,255528,0.12322916666666667
RipDetSeg-03l8b6ow5quy.png,1,22.990638738039824,22.990638738039824,111131,0.05359326774691358
RipDetSeg-03ne160cd3ts.png,0,,,0,0.0
RipDetSeg-03oaonqhr9o2.png,2,47.65453533667223,50.80476370637098,234715,0.11319203317901234
RipDetSeg-03packmxy5w7.png,0,,,0,0.0
RipDetSeg-03sqyxryy9rw.png,0,,,0,0.0
RipDetSeg-03uuc6r74x2f.png,1,76.92209672748334,76.92209672748334,332015,0.16011525848765432
RipDetSeg-03xwmw6pwihi.png,0,,,0,0.0
RipDetSeg-042jmajhjqxi.png,1,74.15579280347964,74.15579280347964,234425,0.11305217978395062
RipDetSeg-0432ri9lggyw.png,1,58.22286902286902,58.22286902286902,70013,0.07596896701388889
RipDetSeg-045fia2kq7pu.png,0,,,0,0.0
RipDetSeg-0468420onwsc.png,0,,,0,0.0
RipDetSeg-0486fi61ui3k.png,0,,,0,0.0
RipDetSeg-048ejv8b4m4b.png,2,17.71022222222222,33.696232606438215,254152,0.1225655864197531
RipDetSeg-048xywqn544n.png,0,,,0,0.0
RipDetSeg-04att8jfxcig.png,1,39.51773994571922,39.51773994571922,800827,0.0965503231095679
RipDetSeg-04dqmcefrckv.png,1,127.07481371087928,127.07481371087928,319752,0.1542013888888889
RipDetSeg-04dzzfhm2khb.png,1,127.07481371087928,127.07481371087928,319752,0.1542013888888889
RipDetSeg-04ejy7f55n11.png,1,136.00089037284363,136.00089037284363,305492,0.14732445987654322
RipDetSeg-04j9aphkh48n.png,1,16.683292978208232,16.683292978208232,103353,0.04984230324074074
RipDetSeg-04j9dr88dazr.png,2,33.16092575894199,33.18374156799558,213868,0.10313850308641975
RipDetSeg-04kjp2n6vnob.png,0,,,0,0.0
RipDetSeg-04lg2tdvtokc.png,1,80.8781690140845,80.8781690140845,344541,0.16615596064814814
RipDetSeg-04lyum528vf8.png,0,,,0,0.0
RipDetSeg-04mi6vicjmeg.png,1,20.185194077631053,20.185194077631053,126107,0.030302527873894657
RipDetSeg-04o0gq4dn8yf.png,1,6.503015484922575,6.503015484922575,19948,0.009619984567901235
RipDetSeg-04oe69rj406u.png,1,121.85014084507043,121.85014084507043,108142,0.2640185546875
RipDetSeg-04qnxqwrg402.png,0,,,0,0.0
RipDetSeg-04r51t5fbusg.png,0,,,0,0.0
RipDetSeg-04rcsxrh3wje.png,1,29.17750342935528,29.17750342935528,13294,0.07693287037037037
RipDetSeg-04wjrnn21zip.png,1,16.523164721141374,16.523164721141374,79621,0.03839747299382716
RipDetSeg-04xnufqgpy4b.png,0,,,0,0.0
RipDetSeg-050rb6zlxc9n.png,2,49.472189349112426,57.85935354446423,314463,0.1516507523148148
RipDetSeg-051th3g8f85s.png,1,101.26354541816727,101.26354541816727,316322,0.15254726080246914
RipDetSeg-0525i4clnw19.png,1,93.44679902017269,93.44679902017269,98202,0.14820795779026738
RipDetSeg-059j8kqhfedc.png,0,,,0,0.0
RipDetSeg-05ahshwv13o2.png,1,39.43154929577465,39.43154929577465,69991,0.07594509548611111
RipDetSeg-05b2q5esw8wd.png,1,41.42745531601253,41.42745531601253,1124134,0.1355292727623457
RipDetSeg-05bfpp5t9jio.png,0,,,0,0.0
RipDetSeg-05ctmfjona9y.png,2,10.674371859296482,21.068265106881263,171437,0.0826760223765432
RipDetSeg-05czkwe8hfhe.png,1,82.32891652478594,82.32891652478594,104267,0.1297008100469708
RipDetSeg-05d8bq8404uo.png,0,,,0,0.0
RipDetSeg-05ek7i6fdn4y.png,0,,,0,0.0
RipDetSeg-05g3ww65ddan.png,0,,,0,0.0
RipDetSeg-05ga38cn6qp5.png,3,27.098039215686278,28.762637362637363,60659,0.06581922743055556
RipDetSeg-05hbwgce91cr.png,1,6.8156006240249605,6.8156006240249605,16383,0.007900752314814815
RipDetSeg-05ii7reimf5h.png,0,,,0,0.0
RipDetSeg-05iysc0v8eik.png,1,30.063040446304047,30.063040446304047,13472,0.07796296296296296
RipDetSeg-05kk7dl0e18h.png,1,66.47182481751825,66.47182481751825,227666,0.24703342013888888
RipDetSeg-05ktxt9rw8w8.png,0,,,0,0.0
RipDetSeg-05sevebzj9qw.png,3,10.977239136860774,40.57871870905455,341933,0.08216383121876202
RipDetSeg-05t64g0a2ruq.png,1,193.76425479282622,193.76425479282622,391646,0.18887249228395062
RipDetSeg-05vo2zgjtsyz.png,0,,,0,0.0
RipDetSeg-05xhnvppmgpo.png,0,,,0,0.0
RipDetSeg-05ymlbocgqhk.png,2,86.46194398682043,94.39532842905378,429351,0.20705584490740742
RipDetSeg-05yx18o4p49j.png,1,33.48734873487349,33.48734873487349,76100,0.08257378472222222
RipDetSeg-05zh8a9iepz0.png,1,122.29203450025368,122.29203450025368,301297,0.14530140817901235
RipDetSeg-05zm98bxixsd.png,1,30.103058305830583,30.103058305830583,342046,0.04123818479938272
RipDetSeg-060h5o1k5vq4.png,0,,,0,0.0
RipDetSeg-061kszayxxdo.png,1,62.22665252739483,62.22665252739483,220049,0.10611930941358025
RipDetSeg-062ujgeh8m6n.png,0,,,0,0.0
RipDetSeg-064c2kxrnb28.png,1,63.34739583333333,63.34739583333333,243254,0.11730999228395061
RipDetSeg-065nsnchv73w.png,3,37.86069651741294,43.925000000000004,76017,0.08248372395833334
RipDetSeg-06623uedqe8b.png,1,30.43014595311809,30.43014595311809,107504,0.025832372164552097
RipDetSeg-066gui3v6p2s.png,1,78.57461694131253,78.57461694131253,339737,0.16383921682098765
RipDetSeg-066tiaxvbvl4.png,2,38.379559748427674,58.96813485256881,305823,0.14748408564814816
RipDetSeg-067393efyj0w.png,0,,,0,0.0
RipDetSeg-0680duw3e33q.png,3,23.341573033707867,42.716800000000006,59214,0.06425130208333334
RipDetSeg-068jntb2koll.png,1,127.07481371087928,127.07481371087928,319752,0.1542013888888889
RipDetSeg-068zvwbyx6al.png,0,,,0,0.0
RipDetSeg-069fwgj3163y.png,2,26.92604908946952,39.20671569351065,358417,0.17284770447530864
RipDetSeg-069moi4963zo.png,1,29.953299492385785,29.953299492385785,11064,0.06402777777777778
RipDetSeg-06cfdtx5umn2.png,3,27.233977900552485,27.71157270029674,688811,0.08304530767746914
RipDetSeg-06eenh58e42v.png,2,42.520965692503175,56.67199799776674,300777,0.14505063657407408
RipDetSeg-06gs2cky0uj1.png,1,24.077456647398847,24.077456647398847,20827,0.022598741319444445
RipDetSeg-06hnwqrlltnu.png,3,28.548800783162015,49.073346430910284,740199,0.0892408130787037
RipDetSeg-06jbwcjhorr1.png,2,50.676120619396904,68.35969092533905,349369,0.1684842785493827
RipDetSeg-06jhvyrb0e2a.png,1,118.96674776966748,118.96674776966748,366715,0.39791124131944444
RipDetSeg-06kxydgc1u6f.png,1,6.153205128205128,6.153205128205128,28797,0.01388744212962963
RipDetSeg-06lqtfwk1n5m.png,0,,,0,0.0
RipDetSeg-06m338a24z2k.png,1,33.005084745762716,33.005084745762716,58419,0.063388671875
RipDetSeg-06nbhy6f2brc.png,2,63.98760683760683,80.20581830450251,376448,0.1815432098765432
RipDetSeg-06uyklj27rsk.png,0,,,0,0.0
RipDetSeg-06wgy6rrvsty.png,1,98.76776450617922,98.76776450617922,93187,0.11743082964105511
RipDetSeg-06xpqzd4lki5.png,0,,,0,0.0
RipDetSeg-06z1njvrw8d2.png,1,23.927844943388987,23.927844943388987,155860,0.07516396604938272
RipDetSeg-06ztvtjtdsh7.png,1,161.34091176355295,161.34091176355295,72351,0.11622258526218393
RipDetSeg-070qaoantrmi.png,0,,,0,0.0
RipDetSeg-072u0gtpvmf4.png,1,6.185386005680352,6.185386005680352,29945,0.014441068672839506
RipDetSeg-075xfbjvvx85.png,2,73.4637789395071,90.41763978501206,458784,0.4978125
RipDetSeg-077z1ed72p7d.png,2,24.758265582655827,40.53427905351643,240583,0.11602189429012345
RipDetSeg-079s5736hj08.png,1,69.3124744986814,69.3124744986814,54413,0.0719720116926577
RipDetSeg-07a11ut8p86q.png,1,100.9092970521542,100.9092970521542,222505,0.10730372299382716
RipDetSeg-07helb9aocp7.png,1,29.107425265188045,29.107425265188045,75461,0.08188042534722222
RipDetSeg-07incf5ygauw.png,1,29.75057833859096,29.75057833859096,70732,0.07674913194444444
RipDetSeg-07jf0cdhv14b.png,0,,,0,0.0
RipDetSeg-07n24ih7vi97.png,1,8.026101580894718,8.026101580894718,29827,0.014384162808641975
RipDetSeg-07vv4bp4ui11.png,1,106.98836772983114,106.98836772983114,142562,0.3480517578125
RipDetSeg-07y29webgn7e.png,2,29.216087751371116,32.36099746218345,204008,0.09838348765432098
RipDetSeg-07z24yh13r5w.png,2,18.13183520599251,27.891050723337045,100487,0.048460165895061726
RipDetSeg-07z622xzk9gu.png,1,78.57461694131253,78.57461694131253,339737,0.16383921682098765
RipDetSeg-07zz9zozd84l.png,0,,,0,0.0
RipDetSeg-08112js30alj.png,1,20.572522738152223,20.572522738152223,322320,0.0388599537037037
RipDetSeg-083vmqep9t9n.png,3,22.432000000000002,47.432258064516134,62392,0.06769965277777777
RipDetSeg-084d1gw8iz7d.png,0,,,0,0.0
RipDetSeg-086r59ju6dh8.png,2,29.241304347826087,32.15226349002621,151972,0.07328896604938272
RipDetSeg-088gdjz5b6fd.png,2,36.91755424063116,74.75717854127473,331306,0.1597733410493827
RipDetSeg-08907gpj8gdj.png,0,,,0,0.0
RipDetSeg-08bkt7vd9pls.png,0,,,0,0.0
RipDetSeg-08dwvpyd06nq.png,1,120.59547689282202,120.59547689282202,306614,0.14786554783950617
RipDetSeg-08f78yufzccc.png,2,46.31967479674796,74.76892164745823,318549,0.15362123842592593
RipDetSeg-08gkry3plqqu.png,2,46.31967479674796,74.76892164745823,318549,0.15362123842592593
RipDetSeg-08gx0ub39jus.png,0,,,0,0.0
RipDetSeg-08j0n2hoqnit.png,0,,,0,0.0
RipDetSeg-08l0wr85byag.png,0,,,0,0.0
RipDetSeg-08m645z8xf6k.png,1,162.66781362007168,162.66781362007168,283652,0.1367920524691358
RipDetSeg-08pkenddmgcr.png,1,335.7391304347826,335.7391304347826,289575,0.1396484375
RipDetSeg-08ptjvocxtiv.png,2,3.790163934426229,7.044789569552296,37757,0.018208429783950618
RipDetSeg-08rp3cj7wcqp.png,1,17.630315789473684,17.630315789473684,7851,0.045434027777777775
RipDetSeg-08thptwdqin0.png,3,24.99187969924812,38.740619679945524,635052,0.07656394675925926
RipDetSeg-08u2ypt5y1jf.png,2,88.10590809628009,97.8816460312624,164448,0.1784375
RipDetSeg-08wqco2arc9c.png,1,24.353585271317826,24.353585271317826,251329,0.03030104648919753
RipDetSeg-08y3mxqwmwx9.png,2,5.617592536499667,8.778709479435948,121840,0.029277201076509038
RipDetSeg-08zsa4pqx12l.png,1,39.451900826446284,39.451900826446284,59671,0.06474717881944445
RipDetSeg-0909s6l3d34x.png,1,33.473134328358206,33.473134328358206,22427,0.024334852430555557
RipDetSeg-093lfvr15eqs.png,0,,,0,0.0
RipDetSeg-097ijd0oh8eo.png,1,78.81777677258849,78.81777677258849,40839,0.15589784699954193
RipDetSeg-0987ji8v5vd3.png,0,,,0,0.0
RipDetSeg-099v7gtyb0rn.png,2,66.24419475655431,77.53580237246996,368073,0.17750434027777778
RipDetSeg-09aopnob11o0.png,0,,,0,0.0
RipDetSeg-09aq672hgdj3.png,1,17.584804708400213,17.584804708400213,82165,0.039624324845679015
RipDetSeg-09beifh9sh55.png,0,,,0,0.0
RipDetSeg-09dv4ubadim3.png,1,70.31147994467497,70.31147994467497,317720,0.15322145061728396
RipDetSeg-09elp8ebu7gs.png,1,136.00089037284363,136.00089037284363,305492,0.14732445987654322
RipDetSeg-09goac71m3yr.png,1,35.056452726017945,35.056452726017945,126992,0.06124228395061728
RipDetSeg-09gudseny2uf.png,1,92.13947368421053,92.13947368421053,315117,0.15196614583333334
RipDetSeg-09m2sn4sff2w.png,0,,,0,0.0
RipDetSeg-09o781td0isx.png,2,33.80375782881002,58.70084532267374,222482,0.1072926311728395
RipDetSeg-09odb2gjvr3i.png,1,50.83351863290096,50.83351863290096,308623,0.14883439429012346
RipDetSeg-09oxe909vrrj.png,2,46.230390971382505,59.571335836568444,356367,0.17185908564814817
RipDetSeg-09oyamzaxhnh.png,1,47.887058823529415,47.887058823529415,162816,0.17666666666666667
RipDetSeg-09q4wbjw0eqh.png,1,22.33300685602351,22.33300685602351,57005,0.061854383680555555
RipDetSeg-09wre6xa7jr6.png,2,55.170712909441235,59.25434115569419,278151,0.13413917824074073
RipDetSeg-0a22al8igqm0.png,1,56.537172774869106,56.537172774869106,161979,0.07811487268518519
RipDetSeg-0a360qhkctfj.png,1,150.5245959172532,150.5245959172532,120629,0.16234435645802942
RipDetSeg-0a3g3akqv9rl.png,1,72.7362831858407,72.7362831858407,215754,0.10404803240740741
RipDetSeg-0a3kal20vq3s.png,1,129.05079365079365,129.05079365079365,284557,0.13722849151234567
RipDetSeg-0a4w14ws0jo0.png,1,52.069176470588246,52.069176470588246,110647,0.12005967881944445
RipDetSeg-0a7gx1e3sjud.png,1,137.22639434406912,137.22639434406912,436723,0.47387478298611113
RipDetSeg-0a91w24fybzw.png,1,32.73899371069182,32.73899371069182,260275,0.12551842206790123
RipDetSeg-0ac9dfa51euh.png,1,8.362114537444933,8.362114537444933,28473,0.0034327980324074074
RipDetSeg-0acjbh3l2btw.png,1,101.26354541816727,101.26354541816727,316322,0.15254726080246914
RipDetSeg-0ade5ioudrmx.png,1,21.58205619412516,21.58205619412516,337975,0.040747371720679014
RipDetSeg-0af161oj6tag.png,0,,,0,0.0
RipDetSeg-0afj16c1shbz.png,1,71.48577777777777,71.48577777777777,321686,0.15513406635802468
RipDetSeg-0ahe2ka0gy2k.png,0,,,0,0.0
RipDetSeg-0aicknj16cw3.png,0,,,0,0.0
RipDetSeg-0ain4i488kw7.png,1,92.13947368421053,92.13947368421053,315117,0.15196614583333334
RipDetSeg-0akc1edvag88.png,2,30.295694956949568,30.870347478474784,160886,0.0775877700617284
RipDetSeg-0alwgdb6qkxx.png,0,,,0,0.0
RipDetSeg-0apbf5lxtk15.png,2,33.62035166479611,37.12709043294902,204522,0.09863136574074075
RipDetSeg-0askyz2floi4.png,1,161.28011506652282,161.28011506652282,280325,0.24257961232260297
RipDetSeg-0atb7vx8uuvc.png,0,,,0,0.0
RipDetSeg-0azvg5bi6ggl.png,0,,,0,0.0
RipDetSeg-0b10ii9zajd1.png,0,,,0,0.0
RipDetSeg-0b3k8r3cdcqw.png,1,49.63739676247109,49.63739676247109,375631,0.18114920910493826
RipDetSeg-0b3zfq2tu7i3.png,1,34.26425495262705,34.26425495262705,696164,0.08393180941358025
RipDetSeg-0b459p9urxw5.png,2,55.166986341179886,69.55517624607049,461101,0.22236738040123458
RipDetSeg-0b4eq8ckbxhv.png,0,,,0,0.0
RipDetSeg-0b4pedwfo76s.png,0,,,0,0.0
RipDetSeg-0b93cfjkqpzt.png,1,123.49123328380387,123.49123328380387,311661,0.15029947916666667
RipDetSeg-0b9lowhn8eer.png,1,28.600623052959506,28.600623052959506,22952,0.02490451388888889
RipDetSeg-0bc2q5aeq2fx.png,0,,,0,0.0
RipDetSeg-0bgd6fq2ggiq.png,2,14.628806584362142,32.85286483064261,40427,0.043866102430555554
RipDetSeg-0bgts9jz26ed.png,0,,,0,0.0
RipDetSeg-0bguxc9tn0sc.png,0,,,0,0.0
RipDetSeg-0bh11zx2g7cv.png,1,20.928921015982493,20.928921015982493,98621,0.02369785659361784
RipDetSeg-0bhwnlqeetlq.png,1,60.20625634841744,60.20625634841744,43297,0.037044357060476325
RipDetSeg-0biqud7walpi.png,0,,,0,0.0
RipDetSeg-0biu5bono6oj.png,0,,,0,0.0
RipDetSeg-0bmv3ob7kewl.png,2,38.47950310559006,40.61482861135954,191053,0.09213589891975309
RipDetSeg-0bnx5pmofoh9.png,2,6.6287644244300585,8.48166137806197,111519,0.026797145328719726
RipDetSeg-0brw7iz50gec.png,2,37.28182762201453,77.03869158878504,292308,0.1409664351851852
RipDetSeg-0bw96y3jbbkl.png,1,30.51557876414273,30.51557876414273,262968,0.03170428240740741
RipDetSeg-0bwdv60tad2p.png,1,60.81006737689203,60.81006737689203,43981,0.1397993013372494
RipDetSeg-0bzodf0w1rhn.png,0,,,0,0.0
RipDetSeg-0c3ujnnoun6v.png,1,21.13360107095047,21.13360107095047,78934,0.03806616512345679
RipDetSeg-0c5bds8rhwpd.png,2,55.166986341179886,69.55517624607049,461101,0.22236738040123458
RipDetSeg-0c91f5g3m97s.png,0,,,0,0.0
RipDetSeg-0c9xnx9qfrho.png,0,,,0,0.0
RipDetSeg-0ccue278x2ls.png,0,,,0,0.0
RipDetSeg-0cefit2zsy7x.png,2,23.497808012093728,30.405294500587647,150339,0.07250144675925926
RipDetSeg-0ceuwxraatsr.png,1,30.693663911845732,30.693663911845732,55709,0.06044813368055556
RipDetSeg-0cg40ma0e8nt.png,2,29.975374376039937,45.44800464833743,234001,0.2539073350694444
RipDetSeg-0cjqy1x3sx6j.png,1,21.58205619412516,21.58205619412516,337975,0.040747371720679014
RipDetSeg-0ckag7nbnj2q.png,2,38.156687898089174,42.77300523213117,353936,0.17068672839506172
RipDetSeg-0ckwki6ty7i6.png,3,3.8773446728088823,6.346613939693524,29324,0.007046328335255671
RipDetSeg-0cmh30gpeuyn.png,2,26.041781874039938,71.56444921922855,270288,0.032586805555555556
RipDetSeg-0cnkyu80ndcu.png,1,112.89159267111152,112.89159267111152,129174,0.14571826943902969
RipDetSeg-0cst6iinerrg.png,1,84.31358024691357,84.31358024691357,341470,0.16467496141975307
RipDetSeg-0cuosx0jdogg.png,1,72.503908045977,72.503908045977,315392,0.15209876543209877
RipDetSeg-0cw49nom3362.png,1,4.523024054982818,4.523024054982818,6581,0.003173707561728395
RipDetSeg-0cw813t0gn52.png,1,33.27238095238095,33.27238095238095,52404,0.05686197916666667
RipDetSeg-0cwzvo80h5j5.png,1,30.149378014724547,30.149378014724547,18556,0.018226465503693227
RipDetSeg-0cz7j8u9kfu5.png,1,65.15469200384328,65.15469200384328,69136,0.09774898519824511
RipDetSeg-0d8rl1vi9yxp.png,2,63.98760683760683,80.20581830450251,376448,0.1815432098765432
RipDetSeg-0d9tu8ztefmb.png,0,,,0,0.0
RipDetSeg-0dbd5hliq60a.png,1,92.13947368421053,92.13947368421053,315117,0.15196614583333334
RipDetSeg-0dcw0y1gqgb6.png,3,10.945662010623646,22.866927448520187,315457,0.0758018550557478
RipDetSeg-0ddtijyvqifh.png,0,,,0,0.0
RipDetSeg-0ddxsqgyf46g.png,2,89.25577342047931,95.70173286408581,185416,0.2011892361111111
RipDetSeg-0de2axakhnet.png,2,3.378661365142478,7.090661967773492,32745,0.015791377314814815
RipDetSeg-0detxw4mplue.png,0,,,0,0.0
RipDetSeg-0dgdebs631kd.png,0,,,0,0.0
RipDetSeg-0dh0yj8k52nj.png,2,13.931666666666667,37.04158704883227,210507,0.10151765046296296
RipDetSeg-0dhzxgnmvk6o.png,0,,,0,0.0
RipDetSeg-0dksjiz7jpe0.png,1,82.99178981937602,82.99178981937602,252710,0.1218701774691358
RipDetSeg-0doaibe3viqy.png,1,120.59547689282202,120.59547689282202,306614,0.14786554783950617
RipDetSeg-0du8jqevyw77.png,0,,,0,0.0
RipDetSeg-0duab0dd4k3n.png,1,21.58205619412516,21.58205619412516,337975,0.040747371720679014
RipDetSeg-0dzlyp9tllq6.png,0,,,0,0.0
RipDetSeg-0dzve80ijx1l.png,0,,,0,0.0
RipDetSeg-0e19z4y2882a.png,0,,,0,0.0
RipDetSeg-0e1m8foyiyyc.png,1,127.07481371087928,127.07481371087928,319752,0.1542013888888889
RipDetSeg-0e4msty2g1zr.png,2,3.057627118644068,13.726871811749218,32312,0.03506076388888889
RipDetSeg-0e74hasz5nsz.png,2,47.89316375198728,62.055013248542664,307321,0.14820650077160494
RipDetSeg-0e88glyi46yi.png,3,27.862301587301587,56.17026424705508,825967,0.09958128375771605
RipDetSeg-0e8r7afcyapq.png,0,,,0,0.0
RipDetSeg-0ebxcy0jb0cf.png,2,54.2720792079208,63.549742703471004,360253,0.39089952256944444
RipDetSeg-0ecdgg05gvch.png,0,,,0,0.0
RipDetSeg-0eeeumnrz6mf.png,3,39.71987301587301,47.340246913580245,787935,0.09499602141203703
RipDetSeg-0eeofhf84yme.png,1,46.6015600624025,46.6015600624025,149358,0.16206380208333335
RipDetSeg-0efqcelditdm.png,0,,,0,0.0
RipDetSeg-0egmlrnoeky7.png,0,,,0,0.0
RipDetSeg-0ejt8vvkabh1.png,1,104.85501432664756,104.85501432664756,274458,0.1323582175925926
RipDetSeg-0ek23266r919.png,2,29.674521651560923,36.69101521174537,229375,0.11061680169753085
RipDetSeg-0emwqzvyskac.png,1,121.8077380952381,121.8077380952381,409274,0.19737364969135804
RipDetSeg-0enub4j1prrw.png,0,,,0,0.0
RipDetSeg-0epy6k8hzr0j.png,1,26.366497461928933,26.366497461928933,155826,0.07514756944444445
RipDetSeg-0eq9r4gl23eu.png,0,,,0,0.0
RipDetSeg-0eqmrpau1byx.png,0,,,0,0.0
RipDetSeg-0er0t2i2cw16.png,0,,,0,0.0
RipDetSeg-0es30q6hx1ky.png,1,109.2673139158576,109.2673139158576,337636,0.16282600308641976
RipDetSeg-0exztf8el5xw.png,0,,,0,0.0
RipDetSeg-0ezcvp5syb89.png,0,,,0,0.0
RipDetSeg-0f0x2mt0vu0d.png,1,8.25138260432378,8.25138260432378,20515,0.004929594386774317
RipDetSeg-0f10qc8gbfdc.png,2,6.345299145299146,11.54573664388968,54097,0.026088445216049385
